Time;Hour;0x00;0x01;0x02;0x03;QoS 1;BE 3;BE 4
1;2020-11-23T18:45:44+01:00;0.001856;0;0;0;null;null;null
2;2020-11-23T18:45:45+01:00;0.001856;0;0;0;null;null;null
3;2020-11-23T18:45:46+01:00;0.001856;0;0;0;null;null;null
4;2020-11-23T18:45:47+01:00;0.0043360000000000004;0;0;0;null;null;null
5;2020-11-23T18:45:48+01:00;0;0;0;0;null;null;null
6;2020-11-23T18:45:49+01:00;0.003408;0;0;0;null;null;null
7;2020-11-23T18:45:50+01:00;0.001856;0;0;0;null;null;null
8;2020-11-23T18:45:51+01:00;0.001856;0;0;0;null;null;null
9;2020-11-23T18:45:52+01:00;0.000928;0;0;0;null;null;null
10;2020-11-23T18:45:53+01:00;0.002784;0;0;0;null;null;null
11;2020-11-23T18:45:54+01:00;0.000928;0;0;0;null;7.622688;7.622688
12;2020-11-23T18:45:55+01:00;0.001856;0;0;0;null;8.602624;8.593952
13;2020-11-23T18:45:56+01:00;0.001856;0;0;0;null;8.463871999999999;8.463871999999999
14;2020-11-23T18:45:57+01:00;0.001856;0;0;0;null;8.602624;8.628639999999999
15;2020-11-23T18:45:58+01:00;0.001856;0;0;0;null;8.273088;8.247072
16;2020-11-23T18:45:59+01:00;0.001856;0;0;0;null;8.663328;8.672
17;2020-11-23T18:46:00+01:00;0.001856;0;0;0;null;8.021600000000001;8.021600000000001
18;2020-11-23T18:46:01+01:00;0.001856;0;0;0;null;null;8.229728
19;2020-11-23T18:46:02+01:00;0.003712;0;0;0;null;null;11.646495999999999
20;2020-11-23T18:46:03+01:00;0;0;0;0;null;null;5.8536
21;2020-11-23T18:46:04+01:00;0.001856;0;0;0;null;null;6.859552
22;2020-11-23T18:46:05+01:00;0.000928;0;0;0;null;null;3.7463040000000003
23;2020-11-23T18:46:06+01:00;0.000928;0;0;0;null;null;7.405888
24;2020-11-23T18:46:07+01:00;0.000928;0;0;0;null;null;8.108319999999999
25;2020-11-23T18:46:08+01:00;0.000928;0;0;0;null;null;7.310496
26;2020-11-23T18:46:09+01:00;0.001552;0;0;0;null;null;7.778784
27;2020-11-23T18:46:10+01:00;0.000928;0;0;0;null;null;7.657376
28;2020-11-23T18:46:11+01:00;0.000928;0;0;0;null;null;7.900192
29;2020-11-23T18:46:12+01:00;0.000928;0;0;0;null;null;7.882848
30;2020-11-23T18:46:13+01:00;0.000928;0;0;0;null;null;7.9782399999999996
31;2020-11-23T18:46:14+01:00;0.000928;0;0;0;null;null;7.24112
32;2020-11-23T18:46:15+01:00;0.000928;0;0;0;null;null;7.527296000000001
33;2020-11-23T18:46:16+01:00;0.000928;0;0;0;null;null;7.891520000000001
34;2020-11-23T18:46:17+01:00;0.000928;0;0;0;null;null;8.160352
35;2020-11-23T18:46:18+01:00;0.000928;0;0;0;null;null;7.093696
36;2020-11-23T18:46:19+01:00;0.000928;0;0;0;null;null;7.822144000000001
37;2020-11-23T18:46:20+01:00;0.000928;0;0;0;null;null;7.483936
38;2020-11-23T18:46:21+01:00;0.000928;0;0;0;null;null;7.45792
39;2020-11-23T18:46:22+01:00;0.001856;0;0;0;null;null;10.53648
40;2020-11-23T18:46:23+01:00;0;0;0;0;null;null;4.89968
41;2020-11-23T18:46:24+01:00;0.000928;0;0;0;null;null;7.6487039999999995
42;2020-11-23T18:46:25+01:00;0.000928;0;0;0;null;null;7.770112
43;2020-11-23T18:46:26+01:00;0.000928;0;0;0;null;null;7.32784
44;2020-11-23T18:46:27+01:00;0.000928;0;0;0;null;null;25.157472000000002
45;2020-11-23T18:46:28+01:00;0.001552;0;0;0;null;null;18.757536
46;2020-11-23T18:46:29+01:00;0.000928;0;0;0;null;null;22.044224
47;2020-11-23T18:46:30+01:00;0.000928;0;0;0;null;null;21.350464
48;2020-11-23T18:46:31+01:00;0.000928;0;0;0;null;null;21.601952
49;2020-11-23T18:46:32+01:00;0.000928;0;0;0;null;null;22.50384
50;2020-11-23T18:46:33+01:00;0.000928;0;0;0;null;null;18.150496
51;2020-11-23T18:46:34+01:00;0.000928;0;0;0;null;null;21.445856
52;2020-11-23T18:46:35+01:00;0.000928;0;0;0;null;null;20.327168
53;2020-11-23T18:46:36+01:00;0.000928;0;0;0;null;null;17.231264
54;2020-11-23T18:46:37+01:00;0.000928;0;0;0;null;null;7.735424
55;2020-11-23T18:46:38+01:00;0;0;0;0;null;null;6.02704
56;2020-11-23T18:46:39+01:00;0;0;0;0;null;null;6.564704
57;2020-11-23T18:46:40+01:00;0;0;0;0;null;null;19.277856
58;2020-11-23T18:46:41+01:00;0.003712;0;0;0;null;null;22.790016
59;2020-11-23T18:46:42+01:00;0.000928;0;0;0;null;null;25.859904
60;2020-11-23T18:46:43+01:00;0.000928;0;0;0;null;null;15.904448
61;2020-11-23T18:46:44+01:00;0.000928;0;0;0;null;null;21.107648
62;2020-11-23T18:46:45+01:00;0.000928;0;0;0;null;null;21.107648
63;2020-11-23T18:46:46+01:00;0.000928;0;0;0;null;null;21.992192
64;2020-11-23T18:46:47+01:00;0.001552;0;0;0;null;null;20.119040000000002
65;2020-11-23T18:46:48+01:00;0.000928;0;0;0;null;null;19.485984000000002
66;2020-11-23T18:46:49+01:00;0.000928;0;0;0;null;null;20.708736000000002
67;2020-11-23T18:46:50+01:00;0.000928;0;0;0;null;null;20.977567999999998
68;2020-11-23T18:46:51+01:00;0.000928;0;0;0;null;null;21.836096
69;2020-11-23T18:46:52+01:00;0.000928;0;0;0;null;null;21.385151999999998
70;2020-11-23T18:46:53+01:00;0.000928;0;0;0;null;null;20.301152
71;2020-11-23T18:46:54+01:00;0.000928;0;0;0;null;null;20.3792
72;2020-11-23T18:46:55+01:00;0.000928;0;0;0;null;null;21.758048
73;2020-11-23T18:46:56+01:00;0.000928;0;0;0;null;null;20.622016
74;2020-11-23T18:46:57+01:00;0.000928;0;0;0;null;null;21.818752
75;2020-11-23T18:46:58+01:00;0.000928;0;0;0;null;null;17.404704000000002
76;2020-11-23T18:46:59+01:00;0.000928;0;0;0;null;null;17.664864
77;2020-11-23T18:47:00+01:00;0.000928;0;0;0;null;null;17.951040000000003
78;2020-11-23T18:47:01+01:00;0.000928;0;0;0;null;null;17.925024
79;2020-11-23T18:47:02+01:00;0.001856;0;0;0;null;null;24.385664000000002
80;2020-11-23T18:47:03+01:00;0;0;0;0;null;null;9.443808
81;2020-11-23T18:47:04+01:00;0.000928;0;0;0;null;null;17.257279999999998
82;2020-11-23T18:47:05+01:00;0.000928;0;0;0;null;null;16.546176
83;2020-11-23T18:47:06+01:00;0.000928;0;0;0;null;null;18.141824
84;2020-11-23T18:47:07+01:00;0.000928;0;0;0;null;null;15.765696
85;2020-11-23T18:47:08+01:00;0.000928;0;0;0;null;null;19.199808
86;2020-11-23T18:47:09+01:00;0.001552;0;0;0;null;null;15.913120000000001
87;2020-11-23T18:47:10+01:00;0.000928;0;0;0;null;null;15.43616
88;2020-11-23T18:47:11+01:00;0.000928;0;0;0;null;null;15.704992
89;2020-11-23T18:47:12+01:00;0.000928;0;0;0;null;null;18.77488
90;2020-11-23T18:47:13+01:00;0.000928;0;0;0;null;null;15.071935999999999
91;2020-11-23T18:47:14+01:00;0.000928;0;0;0;null;null;18.297919999999998
92;2020-11-23T18:47:15+01:00;0.000928;0;0;0;null;null;18.740192
